,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,Sentiment,Score
61,gp:AOqpTOGuw0VlIeYZUkW09m1xpFKtcsrIpyIbf6kBm_XyWM2ehMgTlHDISD4Yju95RFZaFNuWJVgaGDo8pNWXfGA,Jyotiprakash Panda,https://play-lh.googleusercontent.com/a-/AOh14Gjd0xJFf0Y8WI1_riA2B31LHBsk7g3TRTnpmz7t,Where is your Amazon upi section I can't find it?,1,0,22.14.2.350,2022-04-01 18:51:13,,,NEGATIVE,0.9992996454238892
62,gp:AOqpTOEPeoMq8KoCGD4jI82Bv7oLTvzCyVB74HmwtCfxWti1G7Ne9sXCdW6LJ4hSm5gvMXlEnR4mdjd5OxhpK7s,Pooja Mandlecha,https://play-lh.googleusercontent.com/a-/AOh14GiwbupX5p3-66b7spTNo-x3XpydO9YgfZTayUPLoQ,Nice,5,0,18.5.2.350,2022-04-01 18:48:41,,,POSITIVE,0.9998552799224854
63,gp:AOqpTOHYPSValHrcXTQ4Tj8JH_cLvbeidkpSUb9qkuJ0N0sVTIXEBT2Afs6LYWIpZ7UVqW461wgWITigEgdhOMY,nitesh kumar,https://play-lh.googleusercontent.com/a-/AOh14GjJ7KkMCrw0siQXPrF4jPvvfyx-s_29ZGfK9cA3UQ,Getting exception error again and again UPI Payment is working very slow,1,0,24.6.0.300,2022-04-01 18:46:54,,,NEGATIVE,0.9997124075889587
64,gp:AOqpTOGp6GnNfp-q9VJVwsnsMHPdJjrG5MHpyfmkMJ_LRSh1F8NnCvdaXCgLKB6YTf19mvehh7oW_8uVbrR14aY,Ranjit Junnare,https://play-lh.googleusercontent.com/a/AATXAJzLWcaksLyJoY2RNS-3GzB-Wfx5skVJg1wV95pQ=mo,Great app,5,0,,2022-04-01 18:44:07,,,POSITIVE,0.999821126461029
65,gp:AOqpTOH27uvE2cXkxF2NMurLDPTPT5SoKOFSDQlc6GRo0OsEMchfxmsmpEDKGIKvHKrZ0tFYCsZH98a2VNt20UE,Pankullv Bhatt,https://play-lh.googleusercontent.com/a/AATXAJw66qIOYvy26SYXiix8sPXJTl43oshd_-euGLbT=mo,Nice,5,0,24.6.0.300,2022-04-01 18:41:03,,,POSITIVE,0.9998552799224854
66,gp:AOqpTOFhlD9tlxu2R92Y6LdMbjPUmxiiqL2Wb_DGV4wAFyMJywUrhTToKJZiJARCAd6Mu2N9idaDE59cmqspGRc,Sonali Dalal,https://play-lh.googleusercontent.com/a-/AOh14Gh_snFBAsgMCEuS9mYSW_tYTKoJrXx3x1jaut7C3Q,Good experience,4,0,24.3.0.300,2022-04-01 18:37:12,,,POSITIVE,0.9998599290847778
67,gp:AOqpTOHf91fdk6AeTm8oTVuU5HEn7iaGsooGltyuMl0EmH-pVkL7M442-L6hNtHKd_hYyjbsj7qmO9o8GDnx8x8,Amit Raul,https://play-lh.googleusercontent.com/a-/AOh14GjoPquIETJ09wZdsX987BqXjiFbPorIS88ETH6bufo,Very useful,5,0,24.3.0.300,2022-04-01 18:34:00,,,POSITIVE,0.999798595905304
68,gp:AOqpTOHkGRF8kjy3QFOnvbPviWQ486sYui66jNi8JE9v7zoVh0JHpnFv91fHVqy-_mYr9oLrt5zbGZpnx-m0rHw,RAJ MONDAL,https://play-lh.googleusercontent.com/a-/AOh14Gj3JeuGqcuYWttdklbvSvJhJYeFzySCb-htobLMhw,"Unable to use UPI in oppo renno 3, oppo f1s. Worst experience. Bad app. Being a prime member, i am just disappointed.",1,0,,2022-04-01 18:29:54,,,NEGATIVE,0.9998241066932678
69,gp:AOqpTOFGr7b2N_6KqAsIBPdB1j28-m0ZmkJcd4SgDjM43-PfOSJgb-rsO88n0evfiXUs91Gxj-qruAr27Wqangw,Bhairav Choudhari,https://play-lh.googleusercontent.com/a-/AOh14Gg0p5vGeZLqbR4KZH1x5AnrT2tT0916sXIL2I68ffw,Nice and beautiful very helpful aap,5,0,,2022-04-01 18:25:35,,,POSITIVE,0.9998753070831299
70,gp:AOqpTOHEhOoialuDs-p_sEdmvEpScs7UV7vjb3kHIo8Jq44jmlbHqezHd-YzBM5SJVJ1id1rDCYE668-fe0JjmQ,Md Ishtiyak ansari,https://play-lh.googleusercontent.com/a-/AOh14GgFn2Ib8HbItnFQDhOxW_aQtKr8wxazy9eYn923vA,Very nice,3,0,22.14.2.350,2022-04-01 18:23:45,,,POSITIVE,0.9998563528060913
71,gp:AOqpTOEyDcfDK9jzSQPdjafMf3dm_BZs0jDzG3D060DJQattql9VJ37FO8QSpFYtOxqY_G2Bmj3MVEML4UbhYgU,ravishanker Thapak,https://play-lh.googleusercontent.com/a-/AOh14GhoZ464A2CqfhfUKpzW8m2R5HmTuFZRA9rg8n7W,👏👏,5,0,,2022-04-01 18:19:34,,,NEGATIVE,0.6970565319061279
72,gp:AOqpTOFdAXMUOyYidnFUgnpg3t45GQk-lBblv6NDVsEcQiW6jf33ibpCy_lbI4JsCTE-uCJOABQFcNxvHZ5WM7g,Sabir Sabir khan,https://play-lh.googleusercontent.com/a/AATXAJyQJ99VQUjPk1jA_qj7S9eQd2QOEK-M-KqCRav7=mo,Very nice app,5,0,,2022-04-01 18:15:43,,,POSITIVE,0.9998562335968018
73,gp:AOqpTOFcitNMB_y-xK_G051P5rVApluP6qq309nAmbve64P1JfzGUbl4Ud2ARmkwEtTNxrIm-iJ997KUMqZZIMU,jot kaur,https://play-lh.googleusercontent.com/a/AATXAJy2xypWksJdaIk77TKySSwOEUyUovP86zzckZI0=mo,I have Wrost experience. My order delivery canceled without calling and messaging me. Their delivery service and customer service is very poor. Customer service is really time consuming.,1,0,22.19.0.300,2022-04-01 18:15:35,,,NEGATIVE,0.9993852376937866
74,gp:AOqpTOGBTLLHAb3fK_Dl_Fcj7GS9QjavvifHIUp-nKG8YZ5vh2jcE_CJ-eiZU7MLWj0KlAh4WjjcW9UFGTmAdbk,ijays model,https://play-lh.googleusercontent.com/a-/AOh14Gj2upgULebeVN7p02dhYZGybq0ha7axibvNyeuNNg,Amazon Shopping or Amazon Pay alag alag kr do,2,0,24.6.0.300,2022-04-01 18:09:49,,,NEGATIVE,0.9866761565208435
75,gp:AOqpTOHgJfCCH9cyTpSAde2WVdZQDT1u-xAl7BFGrAXixG7G_BV8k56aAe56oXR3i5DCmNEX1tuJM9RHbMPpyYo,BISHESHVAR KUMAR,https://play-lh.googleusercontent.com/a-/AOh14Gh42PDZ-gLoqDZG-HYhjb0tpmCPnzxZFfhIXTnSSA,Very good,4,0,24.6.0.300,2022-04-01 18:09:35,,,POSITIVE,0.9998520612716675
76,gp:AOqpTOGs62lLtMuW9jv7UgHK3xeRDjfwFe2xKmSkaBEX0ZGE2mDSQ5yPkTGuV8jyO0euGbycMbKj9xcctNzEuFQ,G Mani,https://play-lh.googleusercontent.com/a/AATXAJyFQVBaQzwT0slnnzgHAOawObMiM-_Bm_J2cI0=mo,Good,5,0,10.2.0.300,2022-04-01 18:04:43,,,POSITIVE,0.9998161196708679
77,gp:AOqpTOGeY5tdet9Bl9GQIli23FC-63KbRPqtKCqql_6LZ5bX1PM6BlSt7QHqBzKUuNDXvOJeEEmt2uDd2-1bcA8,abhay kumar,https://play-lh.googleusercontent.com/a-/AOh14Gif1uOpVD8xfV3091Fl4QWGcCWaJwxnOG0zp87-KQ,Very good app as compared to others. Cheap and good products.,5,0,24.6.0.300,2022-04-01 17:59:47,,,POSITIVE,0.9995750784873962
78,gp:AOqpTOHuWinwtG01Z-wsJl5Xh2wz_in6Tu5C21h0-P0mH-6bPK_5gOo9Xe4ULP2bBRwsn8W4VHb0l1vJtT8RMhA,BABA JATAB,https://play-lh.googleusercontent.com/a/AATXAJwJh0-ovI8c_BURyL_ibwQkcjeGMg3PAMey9RPQ=mo,Premraj,1,0,18.5.2.350,2022-04-01 17:59:24,,,POSITIVE,0.9895830154418945
79,gp:AOqpTOElymtxPSdzv6TPrzUkyN8dUWvRDbqJvuo0gjcWBnQWqYbj3D8gvYbFwM7Cl74Q0t18jIHREXtjGXI931E,Subhu Sharma,https://play-lh.googleusercontent.com/a-/AOh14GgVEMpi9Bw08webUttkAE3_VTfyhIpoAjcNyRch,Super,5,0,22.22.7.300,2022-04-01 17:59:01,,,POSITIVE,0.998783528804779
80,gp:AOqpTOGez4oZqN_HnX6KU0Y5VOSy1CLyyni5sAHgLMvWY9uLPXrPb-bz5acmzlt9vf9r3Xb2Zqc_mRgyZ_fChgg,aamir khan,https://play-lh.googleusercontent.com/a/AATXAJxCPldUQSaqcyEi3vmBCdhs0NRpQVeMDLp2PT_p=mo,Good Nice,3,0,16.3.0.300,2022-04-01 17:56:56,,,POSITIVE,0.9998514652252197
81,gp:AOqpTOHxa_UhNaRKgxfuzeE78_7b_uYWMyk1e1VywPY-ur4r3kEAoII6yx9Ajx7IFupai-YA-Wq22xF4X82qCj4,ritvik soni,https://play-lh.googleusercontent.com/a/AATXAJyW5mue8k9_u1CecrPspJS-Ih92do7cdgvfMEWm=mo,Very gud,3,0,24.6.0.300,2022-04-01 17:56:38,,,NEGATIVE,0.9377468824386597
82,gp:AOqpTOG9o3WbByBB5PrqbQ7OCAAXYI9DUJHkfdhf3FtlDenmxx8ccZUTJcl1AFoPDGZgJfXsz8HdPTDHIWApkCk,Sachin Grover,https://play-lh.googleusercontent.com/a/AATXAJwQ-oOFcEtzA-6SPtEwFEBibTjpZkGzVWlp7tzc=mo,servis sudhar lo bhai iski,1,0,,2022-04-01 17:56:05,,,NEGATIVE,0.812450647354126
83,gp:AOqpTOGq3zAXk5FAKxzNY3iv1RPNmywW55uB_aXrocLLhrutmL0nyqLjXHnoFP2Az7uBc03WEZnICp9BbmcrSAw,Hari krishna,https://play-lh.googleusercontent.com/a-/AOh14Gimbb59_kT4qpRbiLxWDKH5JwK5n4aJdU6saiC9KA,Updated version is not working payment option,2,0,22.14.2.350,2022-04-01 17:55:57,,,NEGATIVE,0.9993540644645691
84,gp:AOqpTOF1MZ9KJwAPoHutwcRdNEIcVt_vqLZhtsDi44X0Pbh5UDsHLlT40MmU-t5zpkYLaVbsRyotI-7_NlGFKqA,Iyyanarppan A,https://play-lh.googleusercontent.com/a/AATXAJysmjoqhFueRc5PzmlPXyOvOZZP-MS7iWXrk_WX=mo,Very nice app,5,0,20.14.0.300,2022-04-01 17:55:31,,,POSITIVE,0.9998562335968018
85,gp:AOqpTOFVTq0wj3pOoCCCHJAm4Li5nDxAEYzc87pq2Aj4Z28D-CmHjOh5-lywQ2j9PlSFGyiPiqcUPTy-tXn3cxw,ashok ahuja,https://play-lh.googleusercontent.com/a/AATXAJwME-LuqSZV9OH1BEfEJUkwVq3D8jsQZHMd0yWy=mo,Very good,5,0,24.6.0.300,2022-04-01 17:53:41,,,POSITIVE,0.9998520612716675
86,gp:AOqpTOEeypWebb6qYLj5PTtQhE3G1A7JUFIZRb9k1btC8zJJ2FM_asgFmJNJjlQ754MJmCkHXWAjzlJdl0n0hhY,Dis placement,https://play-lh.googleusercontent.com/a-/AOh14Gh7SWuHJDo-jVXhQ1W0WXHpsRT-6xLm1EIhRIfx,Worst app for coustomer services 😞,1,0,,2022-04-01 17:50:24,,,NEGATIVE,0.9998030066490173
87,gp:AOqpTOFnMzMYQM2VYhmkwrrQan_TIGs2pK4PrYZFMXhloSJKXTIklmFvuPOYuex2z1568vt9GJoirnE_J1X-JME,Mrudhul Manoj,https://play-lh.googleusercontent.com/a-/AOh14GhzsCk2V1XV0vbwHPQIiP_5bVgDGRv6l_V5w2OA,App interferance is really bad,1,0,,2022-04-01 17:47:11,,,NEGATIVE,0.9998195767402649
88,gp:AOqpTOGGRBoS60uKOP_SDpXnnd_u5bg3iyH2gy8UyyYT4011rK8PWXx_lpxwCMgoJ93AGu0b9PJ-BZooCAbEzr4,lucky shrivas,https://play-lh.googleusercontent.com/a-/AOh14GgbQtO_2lDZQmR8VNhdY80GS1y6Ho8rnL3OxV8PPQ,very good,5,0,24.6.0.300,2022-04-01 17:46:59,,,POSITIVE,0.9998520612716675
89,gp:AOqpTOGhYUHDGkgcoXyhIECFjDlvdBnCRlTiyal0NsnKsFOCqdUvE5JWS0xfG3ZNvXqAOYx1DjFj5pD_ZnfE6FA,Daram Ramakrishnareddy,https://play-lh.googleusercontent.com/a-/AOh14GiUL9WghSA4THmYMixZTEIet5xe3xGPgSysn1oOPA,Please update app for android 7 phones also.,1,0,22.14.0.300,2022-04-01 17:45:36,,,POSITIVE,0.6864653825759888
90,gp:AOqpTOHSBl9Zfz9U8Z92aPLCrnjZG5ZyaFgnkKGF8pzDRXgKMcH-5lG_2bS5as35P7LK1fFmOJBHDmcJQiGw5cQ,umesh mondhe,https://play-lh.googleusercontent.com/a-/AOh14Ghv4LDaE3n9mXNH7GXrWSoaWlZ17lX1hYn-RP3FpA,Good and nice app,5,0,,2022-04-01 17:44:27,,,POSITIVE,0.9998738765716553
91,gp:AOqpTOE3ysjkab7HSGfhhH_CNDVNX-7qudnaI8pv_Sjysf_sec2E3gWz-3BA39Xue80fUPK59SbbeQJDaMmG-iM,Vishal Gaikwad,https://play-lh.googleusercontent.com/a/AATXAJyxvgWbncb-gSehgz_pxP4fWQ4x4l-g4dRcn2cH=mo,BC,1,0,24.5.0.300,2022-04-01 17:37:27,,,POSITIVE,0.9831979870796204
92,gp:AOqpTOFolkVHkdkrmCLUXVE9-fWwEw9w5_52JQ4v9xHjEJzo7Xg96iFIXqfEmJWSnsx4TZHp-AQ_m15ozhJ7C54,Yash gamer,https://play-lh.googleusercontent.com/a-/AOh14GhnFUrubeCaRU17c8TNaJmzWPHs2y7glRomV-pUjQ,op,5,0,22.14.0.300,2022-04-01 17:36:13,,,POSITIVE,0.9907349348068237
93,gp:AOqpTOGE_nYP0ewq9wt8TDirJsQRg-fuoP8wPsllq6rcE_Zpm4ARC3GloWjCcJ_cKtWNN-6RFRo1H0KSG-ip-8o,Chiranjit DAS,https://play-lh.googleusercontent.com/a-/AOh14GjxOWgM7QwRQXOUBrDC9g_ZZ90qOen8fwGRfSsYZg,Well app,5,0,22.22.8.300,2022-04-01 17:34:36,,,POSITIVE,0.9993765950202942
94,gp:AOqpTOEqk6q8qMHNo4hZRoVuG1fnUf5lcGma2b598gl7_5TX_ITfs_JX2vNrW2mlkuAec6GJMBpwgfL3BXhTHig,Darshan Singh,https://play-lh.googleusercontent.com/a-/AOh14GjUwZdCUSsh0fG6CFES9uNBSIcEYLJE_LgvncSq,Fgg,5,0,,2022-04-01 17:33:53,,,NEGATIVE,0.834223210811615
95,gp:AOqpTOGMXRKBvDZRcTwQIUfOcBVFwYZAtheibth8xPtRIRdsS_A1J96THZ-rzZvuy4ac6AIRoUjZrWR__i5KNcA,md talib,https://play-lh.googleusercontent.com/a/AATXAJw0P2lIrGWtZFyu1oZFXgXAllAvPwJjBLtNHO5u=mo,Good👍,5,0,24.6.0.300,2022-04-01 17:31:13,,,NEGATIVE,0.6970565319061279
96,gp:AOqpTOHKUn0sdzcDxvP0YkGvZHqXcLRmL9HYfvP7ClNuFEsOaa3wRoFS1E8aLe7NncUu-hM-zwtqfNMJcIST36I,Mahesh Goud,https://play-lh.googleusercontent.com/a-/AOh14Gg-3PLXmGr_NRJXsoZHOzqFQ0BBkfPXehga1ZDQvw,Good Good,5,0,24.6.0.300,2022-04-01 17:28:32,,,POSITIVE,0.9998282194137573
97,gp:AOqpTOHqjOAFpDD61nqGZdhJDAgHA1SovGnOG6BQGPE4-JoejotVWxua6Fp8_OMq7-PI_l8vruXHtEAjeH-JtOg,Vishal Kumar,https://play-lh.googleusercontent.com/a-/AOh14Giky14ko1MK_BNW8O_TXqAwfx2DFFlkkor_2gFlRg,Nice 👍,4,0,24.2.0.300,2022-04-01 17:17:44,,,POSITIVE,0.9998424053192139
98,gp:AOqpTOHmBxVx2eNlV4zy9r3ByaNcGJqFs4h1SltZOO2XBjIvhA4eY02VVnvdBS6SBRcxr9Hq7EmYGqhGv_r657I,Ashok Kumar,https://play-lh.googleusercontent.com/a-/AOh14GhmLwnVlQyWeT9uSqJ0No48iUNo4IIUUlAofuz6Pw,mera account login nahi ho raha. bahut din se call kr raha hu coustomer care ko. lekin call automatic kat ho jati h. solation,1,0,24.6.0.300,2022-04-01 17:15:54,,,NEGATIVE,0.9969412684440613
99,gp:AOqpTOGeGr58fUjqA01JpYe2wsxDAWgpqTFwhtL5IU3eamdCsq9t9iLFX_UbeQOT4Zprl1D6SdKAekXvDxoTsc0,ABINASH JHA,https://play-lh.googleusercontent.com/a-/AOh14Gh7xQ7FZOHGAMONfOC4mSn3Ka1KR348HlUoVtl-dyE,Amazing Amazon....👍👌💐🎂,5,0,24.5.0.300,2022-04-01 17:14:07,,,POSITIVE,0.9998581409454346
100,gp:AOqpTOGGZjoGUuuPU2KOhYHCPLub8aXtesrHsRnNvMr7zBvl_AtrGFQOi3NLZ2ED0Gro_27RpKLLSdmbVFSztb0,Adarsh Singh,https://play-lh.googleusercontent.com/a-/AOh14Ghm_4kzXYjtejRSsN5Bcl7ozEtLqU_aVwnrFCH1,Good 👍😊,3,0,24.5.0.300,2022-04-01 17:09:23,,,POSITIVE,0.9998576641082764
101,gp:AOqpTOE0-ImzQhzojzUeOCsXm1-Tl8iQGERgRrY_CpCXJj2_WidG8aBrulkeIZZ0ffy0kNfeLMLXo9gWGgIExjU,NAEEM ATTAR,https://play-lh.googleusercontent.com/a/AATXAJwGNMhdExBOmCalZBspBptvpQy1SHyBGMKbdCtj=mo,"Invoice not downloading. Service center executives were not helpful. She said she cant email me the invoice, you need to download through app. What to do now?",2,0,24.6.0.300,2022-04-01 17:08:41,,,NEGATIVE,0.9996033310890198
102,gp:AOqpTOG34J3iDjVVWJMJFVQ2oLQgdzafswjYL_zdTJpXp1rH_n5ro7UwCqh65QwRKBT8XvTncBGFn-M71Xz-E50,dys prncss,https://play-lh.googleusercontent.com/a/AATXAJwW7QX3b_Uom-P4JOZqCSVb2wBlIZDEvYOi25Cs=mo,Nyc,2,0,22.14.0.300,2022-04-01 17:08:17,,,POSITIVE,0.9976807832717896
103,gp:AOqpTOE6xXQWugm3KyazwXmGr-SRKQ6vZZCKqkvUO0_HF-81Pcu8_Ak9kWZ65sMgb9TVu6dkX30spRAdwbs1HN8,Deepak kumar Patra,https://play-lh.googleusercontent.com/a-/AOh14GhzlecE_f_uaSJAoTokYhQJ2o7h7QE1EXR7j1Ui,"Pela,ki banda app kholicha reward miluni,gota randi dhanda chaleicha. Tamaku au kaha gandi miluni nija customer mananku gandi marucha, Bhai re maja re lekhichu serious nabani hau magia rahilu",4,0,24.6.0.300,2022-04-01 17:06:15,,,NEGATIVE,0.9925588369369507
104,gp:AOqpTOFBAJWsa1yKdVt5Do3VIbPGzsIB46PwPvCGMeRCWbcDTqmual9238EQqRgVSyMIq7jKUqf461evD28oXIQ,Syedsamreen Syedsamreen,https://play-lh.googleusercontent.com/a/AATXAJy081rbPpaAxmwURputjNdO6aEMPBY7cUejXUCU=mo,Great,5,0,20.12.0.300,2022-04-01 17:02:41,,,POSITIVE,0.9998630285263062
105,gp:AOqpTOFgjGgBrnKwcB52SgGNe-RTXHnFq9VJ9tlBtb0sXA_pdoBoWnDiZr1mKkJIhBgvekYMWCbvQ-Qme02K91o,Anju Rani Sharma,https://play-lh.googleusercontent.com/a/AATXAJzsJd2JJW63b9bmbEFfYsiXYYS2nDrdeJ-09PMm=mo,It's cool A.,2,0,,2022-04-01 17:00:53,,,POSITIVE,0.9998680353164673
106,gp:AOqpTOGJNvVStyNfrgxevPIEobP6w_3PJ9JiXL8ZYMTKHDu-UxmT6VEzvqYObIXknLkt3zym7kAS8WxPfHsMhD0,Srikanth Yadav,https://play-lh.googleusercontent.com/a-/AOh14GhXtWsrYzGUDeH7u0wJzSTecfKK-coXI0wNuRl4,Amazon 😍,5,0,,2022-04-01 16:56:56,,,NEGATIVE,0.8501172065734863
107,gp:AOqpTOG1aTURgBlB9V5N_3mpvZGEOIisLezVqLTs3hma5Il1TWlq0G6YpdGpHCkFFhFXbVvePiRPZlaGUxUJmIQ,Raghavendra Prasad,https://play-lh.googleusercontent.com/a-/AOh14GiJNHLhgWjIz41HK9wDgkrhlbvUsgacsMUitGRw,I feel good in this app,5,0,,2022-04-01 16:55:56,,,POSITIVE,0.9998520612716675
108,gp:AOqpTOFiVjdseKn0d5dO6ER67bx71E4P7nhj6uEvUa1MJ2bURYjS7yhHUuSQjBMxjtZYC1ipAgdlzXD1xgV9BKQ,Ranjeet Dj Mixing Master,https://play-lh.googleusercontent.com/a-/AOh14GjAEiO0zq1IewjpKi_EUAs7aCS5dYYWFB6Uwzm5uQ,Good,5,0,22.22.8.300,2022-04-01 16:55:17,,,POSITIVE,0.9998161196708679
109,gp:AOqpTOG7i3_sT7KOO6RokgTIX2rWmh4ANEz_uU6tLfCQj_IyzYja9u692OJ3L0-7Sx9RwRig4N4Zm8YQwpnvxYM,Mahender Singh Gujjar,https://play-lh.googleusercontent.com/a-/AOh14GjwoCe1sdKTSgsL1IdF6-sLtwi0E1qAeBkpSLrH,I good,5,0,24.5.0.300,2022-04-01 16:54:42,,,POSITIVE,0.9998325109481812
110,gp:AOqpTOFVZCYXwbw9jVY3Xa2S-w2olJtswYVp3u3ge-MoCB5MMiLoVjU9m2Ftth06e-W6ftd31kEe4-4nIrx-JpY,dhamu dr DR,https://play-lh.googleusercontent.com/a-/AOh14GjBXqJspTmHm0D4N4uVJbsU4HQFaKH8Pw52-9sKEA,Good,3,0,24.6.0.300,2022-04-01 16:50:35,,,POSITIVE,0.9998161196708679
111,gp:AOqpTOGkRWV0QpmvxMxmZE-qdS0SRudhsPw3axwTDftfr_oopJ-cE-Ke0SVPes-vJnlxLT9Vj1e0ezh4Sl9ucIM,Kau Maya,https://play-lh.googleusercontent.com/a/AATXAJyb8HllNBK7SZt27dhOrTp1kLPNRwx9UsFwKRQo=mo,Very disappointing app.... Mini tv is not open.... And very bad in every things,1,0,22.14.2.350,2022-04-01 16:45:45,,,NEGATIVE,0.9995325803756714
112,gp:AOqpTOHKe1P3Pj_e_z6y1yJwNSmLzjQEECB-DUnqmjJE99FIF6DccJtQfIe05q7kslZuCNMi5UwO__nrMc8RN00,Manoj Panchal,https://play-lh.googleusercontent.com/a-/AOh14GgHVkCnVgnaLfLDPVSZYbT7YL9FT68feTCB1yVg,This is good app for shopping,5,0,,2022-04-01 16:44:17,,,POSITIVE,0.9997144341468811
113,gp:AOqpTOGwC55nH09hQQg1Q3kJNQmdK6sCuCoAzRN4q4j3AES4nMZ_1WZ9YQCkfp3MXG7BTMNZOSHu98qBJpMoxzA,Sudhanshu Sharma,https://play-lh.googleusercontent.com/a-/AOh14GhMLkoVopyAKUFXbQtjJv6MlIUBPV5qBhQJTzt3,"There is problem in my amazon. I can't make any order, always show your shipping address problem occurred please try later.",1,0,22.14.2.350,2022-04-01 16:41:04,,,NEGATIVE,0.9995717406272888
114,gp:AOqpTOEQqx_t6xZ4R1ExVZmThIu0ZXlQ4KCk8t5zf-DsEiWDwbWv1TYIZajI48wtE977KtOb1-ECi-jQuHxagI4,Arpit Pandey,https://play-lh.googleusercontent.com/a/AATXAJwSvMK3NOhOISbHdtd7nGYWxYYu4UEImP6aayPl=mo,Thik is very good app,5,0,24.6.0.300,2022-04-01 16:40:52,,,POSITIVE,0.9998477697372437
115,gp:AOqpTOGic6wbwX__cyBHAs2FjNG_BjGFGaC2LuZpAmkvZ00dasJkUSI8ko6S9RcmhOrAho2f69BxQM47plNMZxw,Pawan Kumar,https://play-lh.googleusercontent.com/a/AATXAJwAl4aLfggseJgWeTy2MlrktadA4SktUiDWsZXk=mo,pawankumar,5,0,24.6.0.300,2022-04-01 16:31:43,,,POSITIVE,0.995964765548706
116,gp:AOqpTOEOoLoKNRh0MGcYTo9uTHMBKU1QYJUJbac9jdc9OH0Nqsikm2w9PlFkgdzhFkL680i9AmE5Gic4GrmSTPU,Riya Kushwaha,https://play-lh.googleusercontent.com/a-/AOh14GiVX-IV23ggJYijrS_7ZiyRi0JzodQmJQR9ogUq,To,4,0,,2022-04-01 16:30:35,,,POSITIVE,0.9652853012084961
117,gp:AOqpTOE0z_VrnpS4UQRJqb-2hLAIGhMCe5nGdpbc1t5kEbpF8y7NoYYny_MnF1zoZq4NTlnfGjSKi0gdnL6n3n8,Jitendra Meena,https://play-lh.googleusercontent.com/a-/AOh14Gigi0lxiQwsk3uEu0BoLk6lrplXnSQOuK9Bqwyw2w,Top,3,0,,2022-04-01 16:30:31,,,POSITIVE,0.9997069239616394
118,gp:AOqpTOEOS-7RhzGjerRohph1qrlaAYj6i9w1g4rGn2HBd0Hy8yO3zzYd_Z-3RLxax_J0lIq0-plphnGwir5zHrs,binu Singh,https://play-lh.googleusercontent.com/a/AATXAJxq6T7jajsuQxcDcUHuncyS7lGl0uhJaIstOI1f=mo,nice app,4,0,22.22.7.300,2022-04-01 16:30:10,,,POSITIVE,0.9998061060905457
119,gp:AOqpTOHFETDEIwmG3IxKBtrHxRzwB5cllbbYt-LOeu5CJ0PE9Ic5YZ1wV8qRLj1UsmDgiV8nEqEm1CvjdoMo0aQ,Khushay Vachhrajani,https://play-lh.googleusercontent.com/a-/AOh14GjpRO7J6iXHh_87hLBdhsr5YzXYGf-qSJYi3fsh,Do more cheaply and hard work,4,0,,2022-04-01 16:28:27,,,NEGATIVE,0.9981493949890137
120,gp:AOqpTOF6P7UKqiJtm61mLBBm5P5O55edx9BECXBl4MGEDrc0VGPGhZKMZVYbWPbo3ZSYPvZ9NPz8EXQ2eFQRjc8,arjumand banu sayed,https://play-lh.googleusercontent.com/a-/AOh14GgTJHrx5tZoPkOMx0RR_r30iVQvE5_zN0GcAC6EUQ,Very late service to prime members... Unable to place pre-paid orders as it is not taking to bank page from last two days... Please fix the issue... Again a new fraud ... Baught a maxi dress which came without tag and quality was worst... And it was not a maxi dress it was a kurti.. return was not taken because it has no tags... When I again tried to return the item for my surprise the product was missing from Amazon... How Amazon allow such frauds to sell their products here...,2,0,24.6.0.300,2022-04-01 16:27:38,,,NEGATIVE,0.9997747540473938
121,gp:AOqpTOGUDzK2Pl9XOQz6v_QRBWKjKcd7o8q62RIUvVO7_5xMsFWduaOJwsw5I5GZiMnQ39yudrlJ1iVgAVoEXxk,TRUE FACT with sky,https://play-lh.googleusercontent.com/a-/AOh14GjYuKY6Z5hbsYJbJuAJW2vWRysND5LMEJq6slfhUg,After update on 1st April very bad app interface,5,0,20.8.0.300,2022-04-01 16:26:56,,,NEGATIVE,0.9996869564056396
122,gp:AOqpTOFJQs59AjKJTzuLOv0JpDN1hlCRGnTtSwYgeqVex-jq5skdhIUS4DUrKugwhEy4oqKu21mOAE9Nud5IhR0,Kaur Parm,https://play-lh.googleusercontent.com/a/AATXAJyvLlARyo9HbXJiDn6DqBMwjNIH7yOIqpdILcXM=mo,Very good,5,0,18.21.2.300,2022-04-01 16:23:00,,,POSITIVE,0.9998520612716675
123,gp:AOqpTOGRyzdxfCJ3nDoIt8sLujK0g0nvzPxIBbuCIPieqo6ClQvEox51ySLj96Yk41VKe9ztzZ_IJRft3etHzcs,Imam Kasali,https://play-lh.googleusercontent.com/a-/AOh14Ginqtj-FWtcCKlixexfD2NnxirFmI_t9LMNtq_x,good,5,0,24.5.0.300,2022-04-01 16:22:15,,,POSITIVE,0.9998161196708679
124,gp:AOqpTOGeqgGhHlxGcXAjErZMHRso_M6qXABHljexT4Uf10Y5afwcrSE4zKXBc8y8lM4rhAdKWE7eJqWm_p3euTE,Asmit Kumar,https://play-lh.googleusercontent.com/a-/AOh14Gh9co906y5Ts-oZ3IyhqCjPdC2lhkErKrkwTZhopw,Bohat acha h sach m,5,0,24.3.0.300,2022-04-01 16:21:05,,,POSITIVE,0.7455781102180481
